Time,Xa,Ya,Za
28.828,-0.11,1.07,-0.03
28.881,-0.08,1.05,-0.04
28.936,-0.11,1.07,-0.03
28.99,-0.1,1.07,-0.03
29.044,-0.11,1.06,-0.03
29.099,-0.11,1.06,-0.04
29.152,-0.1,1.05,-0.05
29.206,-0.12,1.05,-0.03
29.26,-0.12,1.07,-0.03
29.315,-0.11,1.05,-0.03
29.369,-0.1,1.04,-0.04
29.422,-0.12,1.07,-0.04
29.476,-0.09,1.05,-0.05
29.531,-0.11,1.06,-0.04
29.585,-0.11,1.06,-0.03
29.639,-0.07,1.04,-0.03
29.693,-0.09,1.05,-0.04
29.747,-0.1,1.06,-0.04
29.801,-0.11,1.06,-0.03
29.855,-0.09,1.05,-0.04
29.91,-0.1,1.05,-0.04
29.964,-0.12,1.05,-0.04
30.017,-0.11,1.05,-0.02
30.071,-0.09,1.06,-0.04
30.126,-0.1,1.05,-0.04
30.18,-0.09,1.05,-0.04
30.234,-0.09,1.05,-0.05
30.287,-0.14,1.05,-0.03
30.342,-0.09,1.05,-0.04
30.396,-0.07,1.06,-0.04
30.45,-0.1,1.05,-0.04
30.504,-0.11,1.06,-0.04
30.559,-0.11,1.05,-0.04
30.612,-0.1,1.06,-0.04
30.666,-0.1,1.08,-0.04
30.721,-0.13,1.05,-0.03
30.775,-0.08,1.07,-0.03
30.829,-0.1,1.07,-0.04
30.882,-0.09,1.05,-0.05
30.937,-0.11,1.07,-0.04
30.991,-0.09,1.05,-0.04
31.045,-0.12,1.05,-0.02
31.099,-0.1,1.06,-0.04
31.153,-0.11,1.06,-0.04
31.207,-0.07,1.04,-0.04
31.261,-0.11,1.05,-0.04
31.315,-0.12,1.06,-0.04
31.37,-0.08,1.05,-0.04
31.424,-0.09,1.04,-0.04
31.477,-0.09,1.05,-0.03
31.532,-0.11,1.06,-0.03
31.586,-0.11,1.06,-0.04
31.64,-0.1,1.05,-0.04
31.694,-0.12,1.05,-0.04
31.748,-0.11,1.06,-0.05
31.802,-0.11,1.04,-0.02
31.856,-0.1,1.06,-0.04
31.91,-0.09,1.07,-0.05
31.965,-0.08,1.05,-0.04
32.018,-0.09,1.03,-0.03
32.072,-0.12,1.05,-0.03
32.126,-0.09,1.05,-0.04
32.181,-0.09,1.04,-0.04
32.235,-0.1,1.05,-0.04
32.289,-0.11,1.05,-0.03
32.343,-0.1,1.06,-0.05
32.397,-0.09,1.06,-0.04
32.451,-0.09,1.05,-0.04
32.505,-0.09,1.07,-0.03
32.56,-0.09,1.05,-0.04
32.613,-0.1,1.05,-0.04
32.667,-0.09,1.04,-0.03
32.721,-0.11,1.06,-0.04
32.776,-0.09,1.05,-0.03
32.83,-0.11,1.05,-0.04
32.883,-0.08,1.05,-0.04
32.937,-0.1,1.05,-0.04
32.992,-0.1,1.06,-0.03
33.046,-0.12,1.07,-0.03
33.1,-0.1,1.04,-0.05
33.155,-0.11,1.05,-0.04
33.208,-0.06,1.01,-0.04
33.262,-0.11,1.06,-0.04
33.316,-0.11,1.05,-0.03
33.371,-0.1,1.05,-0.04
33.425,-0.09,1.05,-0.04
33.478,-0.12,1.06,-0.03
33.532,-0.1,1.05,-0.04
33.587,-0.1,1.05,-0.04
33.641,-0.09,1.06,-0.05
33.695,-0.11,1.05,-0.04
33.748,-0.09,1.07,-0.04
33.803,-0.14,1.06,-0.03
33.857,-0.09,1.05,-0.04
33.911,-0.1,1.06,-0.03
33.966,-0.09,1.05,-0.03
34.02,-0.11,1.05,-0.04
34.073,-0.12,1.06,-0.04
34.127,-0.11,1.06,-0.04
34.182,-0.11,1.05,-0.05
34.236,-0.1,1.05,-0.03
34.29,-0.09,1.05,-0.04
34.343,-0.11,1.05,-0.04
34.398,-0.1,1.05,-0.05
34.452,-0.11,1.05,-0.03
34.506,-0.13,1.05,-0.03
34.561,-0.12,1.05,-0.03
34.614,-0.09,1.06,-0.04
34.668,-0.09,1.05,-0.05
34.722,-0.11,1.05,-0.03
34.777,-0.1,1.05,-0.03
34.831,-0.1,1.05,-0.04
34.885,-0.09,1.06,-0.04
34.938,-0.1,1.05,-0.04
34.993,-0.11,1.05,-0.04
35.047,-0.1,1.05,-0.04
35.101,-0.11,1.06,-0.04
35.155,-0.11,1.05,-0.04
35.209,-0.11,1.05,-0.04
35.263,-0.11,1.04,-0.04
35.317,-0.11,1.05,-0.04
35.372,-0.09,1.04,-0.04
35.426,-0.11,1.07,-0.04
35.479,-0.11,1.08,-0.04
35.533,-0.1,1.07,-0.04
35.588,-0.11,1.04,-0.04
35.642,-0.09,1.04,-0.04
35.696,-0.12,1.06,-0.04
35.75,-0.13,1.06,-0.03
35.804,-0.12,1.05,-0.03
35.858,-0.09,1.04,-0.05
35.912,-0.11,1.07,-0.05
35.966,-0.11,1.06,-0.04
36.021,-0.09,1.04,-0.04
36.074,-0.1,1.05,-0.03
36.128,-0.12,1.05,-0.04
36.183,-0.08,1.05,-0.04
36.237,-0.12,1.05,-0.04
36.291,-0.1,1.05,-0.03
