Time,Xa,Ya,Za
16.443,-0.11,1.06,-0.03
16.497,-0.11,1.05,-0.03
16.551,-0.09,1.05,-0.04
16.606,-0.12,1.07,-0.03
16.66,-0.1,1.06,-0.03
16.714,-0.1,1.05,-0.04
16.768,-0.11,1.07,-0.04
16.822,-0.1,1.05,-0.03
16.876,-0.14,1.04,-0.04
16.93,-0.11,1.05,-0.03
16.985,-0.11,1.06,-0.04
17.038,-0.11,1.07,-0.04
17.092,-0.12,1.05,-0.03
17.146,-0.11,1.04,-0.04
17.201,-0.08,1.06,-0.03
17.255,-0.1,1.05,-0.04
17.308,-0.11,1.05,-0.04
17.362,-0.1,1.05,-0.03
17.417,-0.09,1.05,-0.04
17.471,-0.12,1.06,-0.04
17.525,-0.09,1.06,-0.04
17.58,-0.11,1.05,-0.03
17.633,-0.14,1.07,-0.04
17.687,-0.1,1.07,-0.04
17.741,-0.09,1.06,-0.04
17.796,-0.09,1.05,-0.04
17.85,-0.07,1.05,-0.04
17.903,-0.13,1.06,-0.04
17.957,-0.11,1.05,-0.04
18.012,-0.11,1.04,-0.04
18.066,-0.09,1.05,-0.04
18.12,-0.12,1.05,-0.04
18.173,-0.1,1.07,-0.03
18.228,-0.11,1.05,-0.04
18.282,-0.09,1.05,-0.04
18.336,-0.11,1.07,-0.03
18.391,-0.11,1.06,-0.04
18.445,-0.1,1.05,-0.04
18.498,-0.11,1.06,-0.04
18.552,-0.09,1.07,-0.04
18.607,-0.1,1.04,-0.04
18.661,-0.09,1.06,-0.04
18.715,-0.14,1.06,-0.04
18.768,-0.1,1.05,-0.05
18.823,-0.09,1.06,-0.04
18.877,-0.12,1.05,-0.03
18.931,-0.12,1.06,-0.04
18.985,-0.1,1.05,-0.03
19.039,-0.14,1.05,-0.03
19.093,-0.09,1.05,-0.03
19.147,-0.12,1.07,-0.03
19.202,-0.11,1.06,-0.04
19.256,-0.09,1.05,-0.04
19.31,-0.1,1.07,-0.04
19.363,-0.1,1.05,-0.03
19.418,-0.1,1.04,-0.03
19.472,-0.1,1.06,-0.05
19.526,-0.11,1.06,-0.05
19.58,-0.11,1.05,-0.04
19.634,-0.11,1.06,-0.04
19.688,-0.12,1.05,-0.03
19.742,-0.11,1.07,-0.04
19.796,-0.09,1.06,-0.03
19.851,-0.11,1.05,-0.03
19.904,-0.09,1.05,-0.05
19.958,-0.12,1.07,-0.03
20.013,-0.11,1.06,-0.04
20.067,-0.1,1.07,-0.04
20.121,-0.11,1.05,-0.04
20.175,-0.11,1.05,-0.05
20.229,-0.09,1.05,-0.02
20.283,-0.11,1.05,-0.04
20.337,-0.11,1.06,-0.04
20.391,-0.1,1.05,-0.04
20.446,-0.09,1.06,-0.04
20.499,-0.09,1.07,-0.03
20.553,-0.14,1.06,-0.03
20.608,-0.12,1.09,-0.04
20.662,-0.11,1.07,-0.04
20.716,-0.08,1.04,-0.04
20.769,-0.12,1.05,-0.04
20.824,-0.1,1.06,-0.03
20.878,-0.07,1.05,-0.04
20.932,-0.09,1.05,-0.05
20.986,-0.11,1.06,-0.04
21.041,-0.11,1.05,-0.04
21.094,-0.12,1.05,-0.04
21.148,-0.09,1.06,-0.04
21.202,-0.11,1.06,-0.04
21.257,-0.12,1.07,-0.04
21.311,-0.11,1.06,-0.04
21.364,-0.08,1.05,-0.04
21.419,-0.1,1.05,-0.04
21.473,-0.12,1.06,-0.04
21.527,-0.09,1.05,-0.04
21.581,-0.09,1.04,-0.04
21.635,-0.1,1.05,-0.04
21.689,-0.1,1.06,-0.04
21.743,-0.09,1.07,-0.04
21.797,-0.12,1.05,-0.03
