Time,Xa,Ya,Za
32238.0,-0.21,0.69,0.57
32290.0,0.76,-0.78,1.26
32344.0,-1.03,0.06,0.99
32397.0,-1.21,0.67,0.41
32450.0,0.59,-0.52,1.17
32503.0,-0.43,-0.02,1.13
32557.0,-0.68,0.69,0.52
32610.0,0.11,-0.24,0.65
32663.0,0.41,-0.54,1.2
32716.0,0.2,-0.77,1.03
32770.0,-0.82,0.36,0.79
32822.0,-0.65,0.73,0.41
32875.0,0.75,-0.7,1.16
32928.0,-0.83,0.0,0.99
32982.0,0.29,0.25,0.44
33034.0,0.23,-0.58,0.77
33086.0,-0.81,0.11,0.99
33139.0,0.19,0.34,0.42
33191.0,-0.07,-0.14,0.51
33246.0,-0.86,-0.36,1.11
33300.0,-0.81,0.46,0.64
33352.0,-0.45,0.39,0.69
33405.0,-0.9,0.73,0.37
33459.0,-0.15,-0.78,1.02
33513.0,-0.88,-0.27,1.02
33567.0,-1.0,0.5,0.68
33619.0,0.07,-0.83,1.11
33673.0,-0.16,-0.7,0.77
33727.0,-1.31,0.16,1.17
33780.0,0.32,-0.3,0.87
33833.0,0.25,0.19,0.52
33885.0,-0.31,0.48,0.56
33938.0,-1.25,-0.07,1.0
33992.0,-0.14,0.07,0.75
34045.0,1.07,-0.34,1.03
34099.0,-1.0,-0.45,1.16
34152.0,-1.2,0.37,0.63
34205.0,-0.6,0.1,0.87
34258.0,-0.02,-0.78,1.16
34313.0,-0.36,0.38,0.56
34366.0,0.8,-0.02,0.42
34418.0,-1.39,0.46,0.77
34471.0,-0.2,-0.58,1.21
34526.0,-0.06,-0.42,1.23
34580.0,-0.79,0.5,0.56
34633.0,0.82,-0.8,1.14
34685.0,-0.71,-0.12,1.09
34740.0,-0.72,0.61,0.41
34793.0,0.64,-0.58,1.15
34846.0,0.11,0.22,0.37
34898.0,-0.68,0.64,0.71
34951.0,-0.71,0.05,1.05
35004.0,-0.39,0.73,0.42
35057.0,0.09,0.35,0.21
35109.0,-0.02,-0.5,1.2
35164.0,-0.01,0.41,0.35
35216.0,-0.0,-0.15,0.77
35270.0,-0.51,-0.35,1.14
35324.0,0.17,0.38,0.41
35377.0,-0.19,0.0,0.71
35430.0,-0.42,-0.72,1.06
35483.0,0.3,-0.66,1.03
35536.0,-0.81,0.37,0.96
35590.0,0.02,0.29,0.54
35642.0,-0.4,-0.71,1.05
35696.0,-1.18,0.2,0.91
35748.0,-0.08,0.36,0.63
35802.0,0.24,-0.84,1.13
35855.0,-1.57,-0.5,0.95
35909.0,-0.93,0.56,0.53
35962.0,1.09,-0.86,1.07
36015.0,-0.15,-0.65,1.15
36069.0,0.36,-0.53,0.86
36122.0,-1.5,-0.01,1.06
36176.0,-1.18,0.47,0.72
36230.0,0.66,-0.49,0.96
36282.0,-0.88,-0.2,1.1
36336.0,-1.51,0.77,0.63
36389.0,0.28,-0.13,0.76
36443.0,-0.03,-0.42,1.39
36497.0,-0.35,-0.52,1.39
36550.0,-0.88,-0.01,0.96
36604.0,-0.52,0.68,0.36
36658.0,0.41,-0.56,1.23
36711.0,-1.25,0.18,1.09
36764.0,0.05,0.2,0.45
36815.0,0.07,-0.55,1.09
36869.0,0.09,-0.21,1.01
36922.0,-1.34,0.75,0.52
36975.0,-0.37,-0.29,1.12
37029.0,-0.42,0.19,0.43
37082.0,1.79,-0.78,1.29
