Time,Xa,Ya,Za
28395.0,-0.15,1.06,-0.03
28449.0,-0.09,1.07,-0.04
28504.0,-0.08,1.05,-0.03
28557.0,-0.1,1.06,-0.05
28611.0,-0.11,1.07,-0.05
28665.0,-0.12,1.07,-0.03
28720.0,-0.13,1.05,-0.04
28774.0,-0.07,1.06,-0.05
28828.0,-0.06,1.03,-0.04
28881.0,-0.11,1.04,-0.02
28936.0,-0.15,1.06,-0.03
28990.0,-0.06,1.07,-0.04
29044.0,-0.09,1.06,-0.03
29099.0,-0.12,1.07,-0.05
29152.0,-0.12,1.08,-0.05
29206.0,-0.12,1.07,-0.04
29260.0,-0.11,1.06,-0.05
29315.0,-0.05,1.05,-0.06
29369.0,-0.09,1.03,-0.03
29422.0,-0.14,1.05,-0.03
29476.0,-0.12,1.08,-0.05
29531.0,-0.06,1.07,-0.04
29585.0,-0.12,1.06,-0.05
29639.0,-0.12,1.08,-0.04
29693.0,-0.11,1.07,-0.04
29747.0,-0.13,1.06,-0.04
29801.0,-0.07,1.05,-0.06
29855.0,-0.07,1.04,-0.05
29910.0,-0.13,1.04,-0.02
29964.0,-0.12,1.06,-0.03
30017.0,-0.09,1.06,-0.03
30071.0,-0.08,1.07,-0.04
30126.0,-0.13,1.07,-0.05
30180.0,-0.11,1.07,-0.03
30234.0,-0.13,1.05,-0.03
30287.0,-0.11,1.05,-0.05
30342.0,-0.06,1.04,-0.05
30396.0,-0.11,1.05,-0.02
30450.0,-0.14,1.05,-0.03
30504.0,-0.1,1.07,-0.03
30559.0,-0.08,1.06,-0.04
30612.0,-0.1,1.05,-0.04
30666.0,-0.12,1.07,-0.05
30721.0,-0.11,1.05,-0.04
30775.0,-0.12,1.07,-0.04
30829.0,-0.09,1.05,-0.06
30882.0,-0.06,1.04,-0.04
30937.0,-0.14,1.05,-0.02
30991.0,-0.09,1.06,-0.04
31045.0,-0.09,1.05,-0.02
31099.0,-0.1,1.06,-0.04
31153.0,-0.12,1.07,-0.04
31207.0,-0.11,1.07,-0.04
31261.0,-0.13,1.05,-0.04
31315.0,-0.11,1.05,-0.06
31370.0,-0.07,1.05,-0.05
31424.0,-0.11,1.05,-0.02
31477.0,-0.14,1.06,-0.04
31532.0,-0.08,1.07,-0.04
31586.0,-0.11,1.06,-0.03
31640.0,-0.12,1.06,-0.05
31694.0,-0.11,1.07,-0.03
31748.0,-0.11,1.07,-0.03
31802.0,-0.09,1.06,-0.05
31856.0,-0.06,1.05,-0.06
31910.0,-0.12,1.04,-0.05
31965.0,-0.12,1.05,-0.04
32018.0,-0.11,1.05,-0.04
32072.0,-0.09,1.05,-0.03
32126.0,-0.11,1.05,-0.05
32181.0,-0.09,1.07,-0.03
32235.0,-0.11,1.06,-0.03
32289.0,-0.09,1.07,-0.04
32343.0,-0.06,1.06,-0.05
32397.0,-0.07,1.04,-0.04
32451.0,-0.13,1.05,-0.04
32505.0,-0.08,1.05,-0.04
32560.0,-0.08,1.02,-0.03
32613.0,-0.11,1.04,-0.04
32667.0,-0.09,1.05,-0.04
32721.0,-0.11,1.06,-0.02
32776.0,-0.1,1.07,-0.04
32830.0,-0.08,1.07,-0.04
32883.0,-0.1,1.05,-0.04
32937.0,-0.12,1.05,-0.04
32992.0,-0.12,1.05,-0.04
33046.0,-0.12,1.04,-0.04
33100.0,-0.1,1.05,-0.05
33155.0,-0.07,1.05,-0.05
33208.0,-0.12,1.04,-0.01
33262.0,-0.14,1.06,-0.02
33316.0,-0.07,1.07,-0.04
33371.0,-0.08,1.06,-0.04
33425.0,-0.14,1.05,-0.04
33478.0,-0.14,1.07,-0.05
33532.0,-0.12,1.06,-0.04
33587.0,-0.11,1.04,-0.05
33641.0,-0.08,1.07,-0.05
33695.0,-0.09,1.05,-0.03
33748.0,-0.14,1.04,-0.02
33803.0,-0.11,1.06,-0.03
33857.0,-0.07,1.07,-0.03
33911.0,-0.11,1.06,-0.04
33966.0,-0.09,1.06,-0.02
34020.0,-0.11,1.06,-0.02
34073.0,-0.12,1.07,-0.04
34127.0,-0.07,1.05,-0.05
34182.0,-0.11,1.05,-0.04
34236.0,-0.14,1.05,-0.04
34290.0,-0.11,1.05,-0.04
34343.0,-0.1,1.05,-0.04
34398.0,-0.1,1.06,-0.05
34452.0,-0.09,1.05,-0.04
34506.0,-0.12,1.05,-0.02
34561.0,-0.1,1.07,-0.04
34614.0,-0.07,1.05,-0.03
34668.0,-0.11,1.06,-0.05
34722.0,-0.12,1.07,-0.04
34777.0,-0.11,1.05,-0.05
34831.0,-0.12,1.04,-0.04
34885.0,-0.1,1.05,-0.06
34938.0,-0.07,1.05,-0.04
34993.0,-0.14,1.05,-0.02
35047.0,-0.11,1.06,-0.03
35101.0,-0.07,1.05,-0.04
35155.0,-0.07,1.05,-0.05
35209.0,-0.13,1.07,-0.04
35263.0,-0.1,1.07,-0.04
35317.0,-0.11,1.04,-0.04
35372.0,-0.1,1.05,-0.05
35426.0,-0.06,1.04,-0.05
35479.0,-0.1,1.04,-0.02
35533.0,-0.13,1.04,-0.03
35588.0,-0.07,1.05,-0.04
35642.0,-0.08,1.07,-0.04
35696.0,-0.11,1.05,-0.04
35750.0,-0.12,1.07,-0.03
35804.0,-0.11,1.07,-0.03
35858.0,-0.1,1.07,-0.05
35912.0,-0.05,1.05,-0.05
35966.0,-0.11,1.04,-0.04
36021.0,-0.14,1.06,-0.04
36074.0,-0.09,1.05,-0.04
36128.0,-0.09,1.05,-0.03
36183.0,-0.1,1.06,-0.05
36237.0,-0.12,1.07,-0.04
36291.0,-0.13,1.07,-0.02
36344.0,-0.12,1.07,-0.04
36399.0,-0.07,1.07,-0.05
36453.0,-0.07,1.05,-0.05
36507.0,-0.14,1.05,-0.04
36561.0,-0.12,1.07,-0.05
36616.0,-0.09,1.06,-0.04
36669.0,-0.09,1.05,-0.04
36723.0,-0.11,1.06,-0.04
36777.0,-0.12,1.07,-0.03
36832.0,-0.12,1.07,-0.03
36886.0,-0.09,1.05,-0.06
36939.0,-0.05,1.05,-0.04
36994.0,-0.12,1.04,-0.04
37048.0,-0.14,1.05,-0.03
37102.0,-0.1,1.06,-0.04
37156.0,-0.08,1.07,-0.03
37210.0,-0.1,1.07,-0.05
37264.0,-0.11,1.07,-0.03
